MensajeID: 1 | ProductorSocket: 115 | Grupo: grupo_03 | ConsumidorID: 89 | Timestamp: 1746157326
MensajeID: 74 | ProductorSocket: 178 | Grupo: grupo_02 | ConsumidorID: 19 | Timestamp: 1746157327
MensajeID: 85 | ProductorSocket: 191 | Grupo: grupo_03 | ConsumidorID: 80 | Timestamp: 1746157327
MensajeID: 84 | ProductorSocket: 198 | Grupo: grupo_01 | ConsumidorID: 63 | Timestamp: 1746157327
MensajeID: 75 | ProductorSocket: 177 | Grupo: grupo_02 | ConsumidorID: 28 | Timestamp: 1746157327
MensajeID: 86 | ProductorSocket: 200 | Grupo: grupo_03 | ConsumidorID: 20 | Timestamp: 1746157327
MensajeID: 85 | ProductorSocket: 191 | Grupo: grupo_01 | ConsumidorID: 42 | Timestamp: 1746157327
MensajeID: 76 | ProductorSocket: 190 | Grupo: grupo_02 | ConsumidorID: 64 | Timestamp: 1746157327
MensajeID: 87 | ProductorSocket: 194 | Grupo: grupo_03 | ConsumidorID: 50 | Timestamp: 1746157327
MensajeID: 86 | ProductorSocket: 200 | Grupo: grupo_01 | ConsumidorID: 33 | Timestamp: 1746157327
MensajeID: 77 | ProductorSocket: 183 | Grupo: grupo_02 | ConsumidorID: 94 | Timestamp: 1746157327
MensajeID: 87 | ProductorSocket: 194 | Grupo: grupo_01 | ConsumidorID: 81 | Timestamp: 1746157327
MensajeID: 78 | ProductorSocket: 195 | Grupo: grupo_02 | ConsumidorID: 76 | Timestamp: 1746157327
MensajeID: 88 | ProductorSocket: 193 | Grupo: grupo_01 | ConsumidorID: 99 | Timestamp: 1746157327
MensajeID: 88 | ProductorSocket: 193 | Grupo: grupo_03 | ConsumidorID: 5 | Timestamp: 1746157327
MensajeID: 79 | ProductorSocket: 196 | Grupo: grupo_02 | ConsumidorID: 49 | Timestamp: 1746157327
MensajeID: 89 | ProductorSocket: 199 | Grupo: grupo_01 | ConsumidorID: 21 | Timestamp: 1746157327
MensajeID: 89 | ProductorSocket: 199 | Grupo: grupo_03 | ConsumidorID: 77 | Timestamp: 1746157327
MensajeID: 80 | ProductorSocket: 192 | Grupo: grupo_02 | ConsumidorID: 88 | Timestamp: 1746157327
MensajeID: 90 | ProductorSocket: 201 | Grupo: grupo_03 | ConsumidorID: 23 | Timestamp: 1746157327
MensajeID: 90 | ProductorSocket: 201 | Grupo: grupo_01 | ConsumidorID: 78 | Timestamp: 1746157327
MensajeID: 91 | ProductorSocket: 202 | Grupo: grupo_03 | ConsumidorID: 56 | Timestamp: 1746157327
MensajeID: 81 | ProductorSocket: 197 | Grupo: grupo_02 | ConsumidorID: 34 | Timestamp: 1746157327
MensajeID: 91 | ProductorSocket: 202 | Grupo: grupo_01 | ConsumidorID: 96 | Timestamp: 1746157327
MensajeID: 82 | ProductorSocket: 186 | Grupo: grupo_02 | ConsumidorID: 82 | Timestamp: 1746157327
MensajeID: 83 | ProductorSocket: 185 | Grupo: grupo_02 | ConsumidorID: 4 | Timestamp: 1746157327
MensajeID: 84 | ProductorSocket: 198 | Grupo: grupo_02 | ConsumidorID: 7 | Timestamp: 1746157327
MensajeID: 85 | ProductorSocket: 191 | Grupo: grupo_02 | ConsumidorID: 25 | Timestamp: 1746157327
MensajeID: 86 | ProductorSocket: 200 | Grupo: grupo_02 | ConsumidorID: 67 | Timestamp: 1746157327
MensajeID: 87 | ProductorSocket: 194 | Grupo: grupo_02 | ConsumidorID: 70 | Timestamp: 1746157327
MensajeID: 88 | ProductorSocket: 193 | Grupo: grupo_02 | ConsumidorID: 46 | Timestamp: 1746157327
MensajeID: 92 | ProductorSocket: 203 | Grupo: grupo_03 | ConsumidorID: 71 | Timestamp: 1746157327
MensajeID: 92 | ProductorSocket: 203 | Grupo: grupo_01 | ConsumidorID: 12 | Timestamp: 1746157327
MensajeID: 89 | ProductorSocket: 199 | Grupo: grupo_02 | ConsumidorID: 52 | Timestamp: 1746157327
MensajeID: 90 | ProductorSocket: 201 | Grupo: grupo_02 | ConsumidorID: 55 | Timestamp: 1746157327
MensajeID: 91 | ProductorSocket: 202 | Grupo: grupo_02 | ConsumidorID: 97 | Timestamp: 1746157327
MensajeID: 92 | ProductorSocket: 203 | Grupo: grupo_02 | ConsumidorID: 58 | Timestamp: 1746157327
MensajeID: 93 | ProductorSocket: 112 | Grupo: grupo_03 | ConsumidorID: 83 | Timestamp: 1746157327
MensajeID: 93 | ProductorSocket: 112 | Grupo: grupo_01 | ConsumidorID: 96 | Timestamp: 1746157327
MensajeID: 93 | ProductorSocket: 112 | Grupo: grupo_02 | ConsumidorID: 28 | Timestamp: 1746157327
MensajeID: 94 | ProductorSocket: 115 | Grupo: grupo_01 | ConsumidorID: 99 | Timestamp: 1746157327
MensajeID: 94 | ProductorSocket: 115 | Grupo: grupo_03 | ConsumidorID: 38 | Timestamp: 1746157327
MensajeID: 94 | ProductorSocket: 115 | Grupo: grupo_02 | ConsumidorID: 88 | Timestamp: 1746157327
MensajeID: 95 | ProductorSocket: 117 | Grupo: grupo_03 | ConsumidorID: 14 | Timestamp: 1746157327
MensajeID: 95 | ProductorSocket: 117 | Grupo: grupo_02 | ConsumidorID: 67 | Timestamp: 1746157327
MensajeID: 95 | ProductorSocket: 117 | Grupo: grupo_01 | ConsumidorID: 57 | Timestamp: 1746157327
MensajeID: 96 | ProductorSocket: 116 | Grupo: grupo_01 | ConsumidorID: 78 | Timestamp: 1746157327
MensajeID: 96 | ProductorSocket: 116 | Grupo: grupo_03 | ConsumidorID: 86 | Timestamp: 1746157327
MensajeID: 97 | ProductorSocket: 114 | Grupo: grupo_01 | ConsumidorID: 99 | Timestamp: 1746157327
MensajeID: 97 | ProductorSocket: 114 | Grupo: grupo_03 | ConsumidorID: 11 | Timestamp: 1746157327
MensajeID: 98 | ProductorSocket: 113 | Grupo: grupo_01 | ConsumidorID: 90 | Timestamp: 1746157327
MensajeID: 96 | ProductorSocket: 116 | Grupo: grupo_02 | ConsumidorID: 4 | Timestamp: 1746157327
MensajeID: 98 | ProductorSocket: 113 | Grupo: grupo_03 | ConsumidorID: 80 | Timestamp: 1746157327
MensajeID: 97 | ProductorSocket: 114 | Grupo: grupo_02 | ConsumidorID: 67 | Timestamp: 1746157327
MensajeID: 98 | ProductorSocket: 113 | Grupo: grupo_02 | ConsumidorID: 70 | Timestamp: 1746157327
MensajeID: 99 | ProductorSocket: 115 | Grupo: grupo_01 | ConsumidorID: 3 | Timestamp: 1746157327
MensajeID: 99 | ProductorSocket: 115 | Grupo: grupo_03 | ConsumidorID: 29 | Timestamp: 1746157327
MensajeID: 99 | ProductorSocket: 115 | Grupo: grupo_02 | ConsumidorID: 64 | Timestamp: 1746157327
MensajeID: 100 | ProductorSocket: 112 | Grupo: grupo_01 | ConsumidorID: 81 | Timestamp: 1746157327
MensajeID: 100 | ProductorSocket: 112 | Grupo: grupo_02 | ConsumidorID: 70 | Timestamp: 1746157327
MensajeID: 100 | ProductorSocket: 112 | Grupo: grupo_03 | ConsumidorID: 71 | Timestamp: 1746157327
